id_hecho,cantidad_victimas,fecha,anio,mes,dia,hora,franja_horaria,lugar_hecho,tipo_calle,comuna,latitud,longitud,participantes,victima,acusado
2021-0032,1,2021-04-10,2021,4,10,19:55:00,19,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,13,-34.54538956,-58.44112678,PEATON-MOTO,PEATON,MOTO
2021-0033,1,2021-04-14,2021,4,14,17:50:00,17,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,5,-34.62743346,-58.41595919,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2021-0034,1,2021-04-19,2021,4,19,14:40:00,14,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,4,-34.64546845,-58.40184094,MOTO-CARGAS,MOTO,CARGAS
2021-0035,1,2021-05-03,2021,5,3,9:20:00,9,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,8,-34.65679806,-58.44642231,MOTO-CARGAS,MOTO,CARGAS
2021-0036,1,2021-05-09,2021,5,9,6:00:00,6,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",AVENIDA,11,-34.59798754,-58.52340614,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2021-0037,1,2021-05-11,2021,5,11,7:10:00,7,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,13,-34.56219075,-58.46649069,PEATON-PASAJEROS,PEATON,PASAJEROS
2021-0038,1,2021-05-14,2021,5,14,11:40:00,11,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,14,-34.57816791,-58.42653328,MOTO-CARGAS,MOTO,CARGAS
2021-0039,1,2021-05-15,2021,5,15,12:09:00,12,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,9,-34.65303372,-58.50407099,BICICLETA-AUTO,BICICLETA,AUTO
2021-0040,1,2021-05-20,2021,5,20,5:50:00,5,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AVENIDA,13,-34.53476874,-58.46743471,MOTO-AUTO,MOTO,AUTO
2021-0041,1,2021-05-20,2021,5,20,8:30:00,8,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,14,-34.5772806,-58.40986646,PEATON-PASAJEROS,PEATON,PASAJEROS
2021-0042,1,2021-05-21,2021,5,21,5:00:00,5,RIVADAVIA AV. 10900,AVENIDA,9,-34.63931792,-58.51739138,PEATON-PASAJEROS,PEATON,PASAJEROS
2021-0043,1,2021-05-22,2021,5,22,18:26:00,18,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,9,-34.65556223,-58.50719962,PEATON-AUTO,PEATON,AUTO
2021-0044,1,2021-05-25,2021,5,25,2:00:00,2,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,9,-34.64600222,-58.46712311,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2021-0045,1,2021-05-26,2021,5,26,17:24:00,17,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,4,-34.64035082,-58.37709334,MULTIPLE,MOTO,MULTIPLE
2021-0046,1,2021-05-31,2021,5,31,2:00:00,2,EL CANO AV. Y GUZMAN AV.,AVENIDA,15,-34.58569883,-58.46033141,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2021-0047,1,2021-06-02,2021,6,2,16:00:00,16,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,4,-34.65633192,-58.42190745,MOTO-AUTO,MOTO,AUTO
2021-0048,1,2021-06-03,2021,6,3,9:58:00,9,CAPDEVILLA Y CONGRESO AV.,AVENIDA,12,-34.5698141,-58.49026573,BICICLETA-AUTO,BICICLETA,AUTO
2021-0049,1,2021-06-03,2021,6,3,20:30:00,20,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,8,-34.66902702,-58.45410344,AUTO-AUTO,AUTO,AUTO
2021-0050,1,2021-06-10,2021,6,10,13:30:00,13,DEL LIBERTADOR AV. 5958,AVENIDA,13,-34.55719892,-58.44751621,MOTO-PASAJEROS,MOTO,PASAJEROS
2021-0051,1,2021-06-15,2021,6,15,19:20:00,19,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,4,-34.66005171,-58.42040352,PEATON-CARGAS,PEATON,CARGAS
2021-0052,1,2021-06-20,2021,6,20,5:40:00,5,"PAZ, GRAL. AV. 14723",AVENIDA,8,-34.68010798,-58.49530249,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2021-0053,1,2021-06-20,2021,6,20,12:00:00,12,CORRIENTES AV. 5783,AVENIDA,15,-34.5947736,-58.44399875,PEATON-BICICLETA,PEATON,BICICLETA
2021-0054,1,2021-06-22,2021,6,22,14:44:00,14,TABARE Y EREZCANO,CALLE,4,-34.65463857,-58.42759813,MOTO-CARGAS,MOTO,CARGAS
2021-0055,1,2021-06-29,2021,6,29,12:20:00,12,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,3,-34.60456293,-58.40547222,MOTO-CARGAS,MOTO,CARGAS
2021-0056,1,2021-07-09,2021,7,9,23:25:00,23,"CORRALES Y MORENO, PERITO AV.",AVENIDA,4,-34.6500828,-58.42473018,BICICLETA-AUTO,BICICLETA,AUTO
2021-0057,1,2021-07-10,2021,7,10,23:30:00,23,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,2,-34.57563957,-58.39257023,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2021-0058,1,2021-07-21,2021,7,21,0:40:00,0,AV. GRAL. PAZ Y VEDIA,AVENIDA,12,-34.54596153,-58.48941042,PEATON-AUTO,PEATON,AUTO
2021-0059,1,2021-07-22,2021,7,22,1:20:00,1,"GARAY, JUAN DE AV. 2269",AVENIDA,3,-34.62783085,-58.3964074,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2021-0060,1,2021-07-22,2021,7,22,12:30:00,12,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,5,-34.6111224,-58.41971993,PEATON-PASAJEROS,PEATON,PASAJEROS
2021-0061,1,2021-07-24,2021,7,24,9:15:00,9,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,4,-34.65012801,-58.40544588,PEATON-CARGAS,PEATON,CARGAS
2021-0062,1,2021-07-27,2021,7,27,7:16:00,7,LA PLATA AV. 2723,AVENIDA,4,-34.64645957,-58.42003882,AUTO-CARGAS,AUTO,CARGAS
2021-0063,1,2021-08-02,2021,8,2,4:40:00,4,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,7,-34.63348678,-58.46851293,AUTO-AUTO,AUTO,AUTO
2021-0064,1,2021-08-02,2021,8,2,20:00:00,20,"PAZ, GRAL. AV. Y TONELERO",AVENIDA,9,-34.65422917,-58.52931141,PEATON-CARGAS,PEATON,CARGAS
2021-0065,1,2021-08-06,2021,8,6,8:30:00,8,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,6,-34.6269973,-58.42675754,PEATON-PASAJEROS,PEATON,PASAJEROS
2021-0066,1,2021-08-06,2021,8,6,20:00:00,20,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,11,-34.61098186,-58.52933723,PEATON-PASAJEROS,PEATON,PASAJEROS
2021-0067,1,2021-08-08,2021,8,8,9:29:00,9,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,1,-34.62764718,-58.37910943,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2021-0068,1,2021-08-15,2021,8,15,6:10:00,6,"BEIRO, FRANCISCO AV. 5071",AVENIDA,11,-34.61164474,-58.52161176,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2021-0069,1,2021-08-20,2021,8,20,17:15:00,17,AV. SANTA FE 3428,AVENIDA,14,-34.5869768,-58.41354692,PEATON-AUTO,PEATON,AUTO
2021-0070,1,2021-08-28,2021,8,28,8:30:00,8,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,8,-34.65470804,-58.43960781,MOTO-CARGAS,MOTO,CARGAS
2021-0071,1,2021-08-31,2021,8,31,16:00:00,16,SAN LUIS 2730,CALLE,3,-34.60003693,-58.4045461,PEATON-MOTO,PEATON,MOTO
2021-0072,1,2021-09-01,2021,9,1,19:10:00,19,CALLAO AV. Y PARAGUAY,AVENIDA,2,-34.59871111,-58.39303911,PEATON-AUTO,PEATON,AUTO
2021-0073,1,2021-09-18,2021,9,18,12:20:00,12,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,2,-34.58405348,-58.39391034,BICICLETA-AUTO,BICICLETA,AUTO
2021-0074,1,2021-09-20,2021,9,20,15:00:00,15,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",AVENIDA,12,-34.5497951,-58.5007381,MULTIPLE,MOTO,MULTIPLE
2021-0075,1,2021-09-21,2021,9,21,14:30:00,14,SALTA Y BRASIL,CALLE,1,-34.62786038,-58.38281301,PEATON-CARGAS,PEATON,CARGAS
2021-0076,1,2021-10-16,2021,10,16,6:15:00,6,"MORENO, PERITO AV. 2152",AVENIDA,7,-34.65094083,-58.43980799,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2021-0077,1,2021-10-18,2021,10,18,7:20:00,7,DIRECTORIO AV. 1169,AVENIDA,6,-34.62933109,-58.44402387,MOTO-CARGAS,MOTO,CARGAS
2021-0078,1,2021-10-23,2021,10,23,6:35:00,6,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,6,-34.62207347,-58.42779702,MOTO-PASAJEROS,MOTO,PASAJEROS
2021-0079,1,2021-10-25,2021,10,25,3:30:00,3,TUCUMAN 3112,CALLE,3,-34.60097942,-58.40944147,PEATON-AUTO,PEATON,AUTO
2021-0080,1,2021-10-28,2021,10,28,16:16:00,16,ARENALES Y 9 DE JULIO AV.,AVENIDA,1,-34.5943016,-58.38277479,MOTO-AUTO,MOTO,AUTO
2021-0081,1,2021-11-02,2021,11,2,13:35:00,13,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,4,-34.63800916,-58.37627355,MOTO-CARGAS,MOTO,CARGAS
2021-0082,1,2021-11-06,2021,11,6,4:39:00,4,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,3,-34.62453459,-58.39591856,MOTO-AUTO,MOTO,AUTO
2021-0083,1,2021-11-09,2021,11,9,0:35:00,0,CABILDO AV. Y OLAZABAL,AVENIDA,13,-34.56015762,-58.45829717,MOTO-AUTO,MOTO,AUTO
2021-0084,1,2021-11-11,2021,11,11,3:00:00,3,TAPALQUE Y BRUIX AV.,AVENIDA,9,-34.64584795,-58.49142611,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2021-0085,1,2021-11-20,2021,11,20,18:30:00,18,"PAZ, GRAL. AV. Y EZEIZA",AVENIDA,12,-34.57786555,-58.51271409,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2021-0086,1,2021-11-25,2021,11,25,10:10:00,10,RIVADAVIA AV. Y PUAN,AVENIDA,6,-34.62352826,-58.44864864,PEATON-PASAJEROS,PEATON,PASAJEROS
2021-0087,1,2021-11-27,2021,11,27,11:22:00,11,ESMERALDA 1359,CALLE,1,-34.59167894,-58.37795815,PEATON-BICICLETA,PEATON,BICICLETA
2021-0088,1,2021-12-01,2021,12,1,15:40:00,15,AV. MOROE Y 3 DE FEBRERO,CALLE,13,-34.55555257,-58.45531707,MOTO-AUTO,MOTO,AUTO
2021-0089,1,2021-12-02,2021,12,2,1:10:00,1,AV. GAONA 3655,AVENIDA,11,-34.62140594,-58.47633683,MOTO-AUTO,MOTO,AUTO
2021-0090,1,2021-12-10,2021,12,10,11:45:00,11,AV. 9 DE JULIO Y LAVALLE,AVENIDA,1,-34.60256036,-58.38188582,PEATON-PASAJEROS,PEATON,PASAJEROS
2021-0091,1,2021-12-11,2021,12,11,23:00:00,23,BAIGORRIA Y VICTOR HUGO,CALLE,10,-34.62284918,-58.51989389,MOTO-AUTO,MOTO,AUTO
2021-0092,1,2021-12-12,2021,12,12,6:20:00,6,AV. RIVADAVIA Y AV. PUEYRREDON,AVENIDA,3,-34.61011987,-58.4059686,PEATON-AUTO,PEATON,AUTO
2021-0093,1,2021-12-13,2021,12,13,17:10:00,17,AV. RIESTRA Y MOM,AVENIDA,7,-34.64561636,-58.43353773,MOTO-AUTO,MOTO,AUTO
2021-0094,1,2021-12-20,2021,12,20,1:10:00,1,AU DELLEPIANE Y LACARRA,AUTOPISTA,9,-34.65117757,-58.46739825,MOTO-AUTO,MOTO,AUTO
2021-0095,1,2021-12-30,2021,12,30,0:43:00,0,AV. GAONA Y TERRADA,AVENIDA,11,-34.61984745,-58.47293407,MOTO-CARGAS,MOTO,CARGAS
2021-0096,1,2021-12-15,2021,12,15,10:30:00,10,AV. EVA PERON 4071,AVENIDA,9,-34.65021673,-58.47066794,AUTO-CARGAS,AUTO,CARGAS
2021-0097,1,2021-11-18,2021,11,18,6:10:00,6,PADRE CARLOS MUJICA 709,CALLE,1,-34.58679619,-58.37976155,BICICLETA-AUTO,BICICLETA,AUTO
